customer_id,age,gender,income_band,income_num,n_dependents,has_mortgage,owns_car,credit_score,tenure_years,region,channel,existing_products_count,product,avg_premium,min_age,max_age,risk_category,risk_num,requires_car,requires_home,popularity_score,eligible,purchase_proba,purchased,relevance
606,49,M,Low,0,4,0,1,610,13,South,Online,0,Life,450,18,65,High,2,0,0,0.72,1,0.5632,1,2
606,49,M,Low,0,4,0,1,610,13,South,Online,0,Health,320,18,70,Med,1,0,0,0.85,1,0.6845,1,2
606,49,M,Low,0,4,0,1,610,13,South,Online,0,Auto,280,18,70,Med,1,1,0,0.78,1,0.6148,1,2
606,49,M,Low,0,4,0,1,610,13,South,Online,0,Home,510,21,70,Med,1,0,1,0.65,0,0.407,0,1
606,49,M,Low,0,4,0,1,610,13,South,Online,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.6858,1,2
606,49,M,Low,0,4,0,1,610,13,South,Online,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.5352,0,2
606,49,M,Low,0,4,0,1,610,13,South,Online,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.6169,1,2
607,44,M,Mid,1,2,0,0,774,5,West,Online,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.4279,0,1
607,44,M,Mid,1,2,0,0,774,5,West,Online,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.4368,0,1
607,44,M,Mid,1,2,0,0,774,5,West,Online,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.5457,0,2
607,44,M,Mid,1,2,0,0,774,5,West,Online,0,Home,510,21,70,Med,1,0,1,0.65,0,0.3329,0,1
607,44,M,Mid,1,2,0,0,774,5,West,Online,0,Auto,280,18,70,Med,1,1,0,0.78,0,0.4405,0,1
607,44,M,Mid,1,2,0,0,774,5,West,Online,0,Health,320,18,70,Med,1,0,0,0.85,1,0.4357,0,1
607,44,M,Mid,1,2,0,0,774,5,West,Online,0,Life,450,18,65,High,2,0,0,0.72,1,0.437,0,1
608,37,M,Mid,1,1,1,1,791,13,East,Online,0,Life,450,18,65,High,2,0,0,0.72,1,0.6749,1,2
608,37,M,Mid,1,1,1,1,791,13,East,Online,0,Health,320,18,70,Med,1,0,0,0.85,1,0.627,1,2
608,37,M,Mid,1,1,1,1,791,13,East,Online,0,Auto,280,18,70,Med,1,1,0,0.78,1,0.5524,1,2
608,37,M,Mid,1,1,1,1,791,13,East,Online,0,Home,510,21,70,Med,1,0,1,0.65,1,0.5571,1,2
608,37,M,Mid,1,1,1,1,791,13,East,Online,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.5547,1,2
608,37,M,Mid,1,1,1,1,791,13,East,Online,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.5542,1,2
608,37,M,Mid,1,1,1,1,791,13,East,Online,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.5949,1,2
609,41,F,Mid,1,1,1,1,646,16,South,Online,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6505,1,2
609,41,F,Mid,1,1,1,1,646,16,South,Online,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.5951,1,2
609,41,F,Mid,1,1,1,1,646,16,South,Online,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.6411,1,2
609,41,F,Mid,1,1,1,1,646,16,South,Online,0,Home,510,21,70,Med,1,0,1,0.65,1,0.8028,1,3
609,41,F,Mid,1,1,1,1,646,16,South,Online,0,Health,320,18,70,Med,1,0,0,0.85,1,0.7497,1,3
609,41,F,Mid,1,1,1,1,646,16,South,Online,0,Auto,280,18,70,Med,1,1,0,0.78,1,0.6829,1,2
609,41,F,Mid,1,1,1,1,646,16,South,Online,0,Life,450,18,65,High,2,0,0,0.72,1,0.809,1,3
610,29,M,Low,0,3,0,1,786,17,South,Agent,0,Life,450,18,65,High,2,0,0,0.72,1,0.6709,1,2
610,29,M,Low,0,3,0,1,786,17,South,Agent,0,Health,320,18,70,Med,1,0,0,0.85,1,0.5177,0,2
610,29,M,Low,0,3,0,1,786,17,South,Agent,0,Auto,280,18,70,Med,1,1,0,0.78,1,0.5486,0,2
610,29,M,Low,0,3,0,1,786,17,South,Agent,0,Home,510,21,70,Med,1,0,1,0.65,0,0.2871,0,0
610,29,M,Low,0,3,0,1,786,17,South,Agent,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.6216,1,2
610,29,M,Low,0,3,0,1,786,17,South,Agent,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.5699,1,2
610,29,M,Low,0,3,0,1,786,17,South,Agent,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.3304,0,1
611,67,F,High,2,0,1,1,772,19,North,Branch,1,Disability,380,25,60,Med,1,0,0,0.38,0,0.6425,1,2
611,67,F,High,2,0,1,1,772,19,North,Branch,1,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.3781,0,1
611,67,F,High,2,0,1,1,772,19,North,Branch,1,Home,510,21,70,Med,1,0,1,0.65,1,0.8136,1,3
611,67,F,High,2,0,1,1,772,19,North,Branch,1,Travel,95,18,60,Low,0,0,0,0.55,0,0.6543,1,2
611,67,F,High,2,0,1,1,772,19,North,Branch,1,Health,320,18,70,Med,1,0,0,0.85,1,0.7956,1,3
611,67,F,High,2,0,1,1,772,19,North,Branch,1,Life,450,18,65,High,2,0,0,0.72,0,0.6179,1,2
611,67,F,High,2,0,1,1,772,19,North,Branch,1,Auto,280,18,70,Med,1,1,0,0.78,1,0.878,1,3
612,52,F,Mid,1,1,1,1,681,18,West,Online,0,Life,450,18,65,High,2,0,0,0.72,1,0.6256,1,2
612,52,F,Mid,1,1,1,1,681,18,West,Online,0,Health,320,18,70,Med,1,0,0,0.85,1,0.6038,1,2
612,52,F,Mid,1,1,1,1,681,18,West,Online,0,Auto,280,18,70,Med,1,1,0,0.78,1,0.3892,0,1
612,52,F,Mid,1,1,1,1,681,18,West,Online,0,Home,510,21,70,Med,1,0,1,0.65,1,0.7853,1,3
612,52,F,Mid,1,1,1,1,681,18,West,Online,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.6242,1,2
612,52,F,Mid,1,1,1,1,681,18,West,Online,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.5988,1,2
612,52,F,Mid,1,1,1,1,681,18,West,Online,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.6775,1,2
613,50,M,Mid,1,4,1,1,579,16,North,Branch,3,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6676,1,2
613,50,M,Mid,1,4,1,1,579,16,North,Branch,3,Disability,380,25,60,Med,1,0,0,0.38,1,0.5157,0,2
613,50,M,Mid,1,4,1,1,579,16,North,Branch,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.787,1,3
613,50,M,Mid,1,4,1,1,579,16,North,Branch,3,Home,510,21,70,Med,1,0,1,0.65,1,0.8487,1,3
613,50,M,Mid,1,4,1,1,579,16,North,Branch,3,Auto,280,18,70,Med,1,1,0,0.78,1,0.8028,1,3
613,50,M,Mid,1,4,1,1,579,16,North,Branch,3,Health,320,18,70,Med,1,0,0,0.85,1,0.7928,1,3
613,50,M,Mid,1,4,1,1,579,16,North,Branch,3,Life,450,18,65,High,2,0,0,0.72,1,0.9091,1,3
614,50,M,Mid,1,0,0,0,371,15,South,Agent,0,Life,450,18,65,High,2,0,0,0.72,1,0.6156,1,2
614,50,M,Mid,1,0,0,0,371,15,South,Agent,0,Health,320,18,70,Med,1,0,0,0.85,1,0.4813,0,1
614,50,M,Mid,1,0,0,0,371,15,South,Agent,0,Auto,280,18,70,Med,1,1,0,0.78,0,0.3029,0,1
614,50,M,Mid,1,0,0,0,371,15,South,Agent,0,Home,510,21,70,Med,1,0,1,0.65,0,0.1899,0,0
614,50,M,Mid,1,0,0,0,371,15,South,Agent,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.5171,0,2
614,50,M,Mid,1,0,0,0,371,15,South,Agent,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.3757,0,1
614,50,M,Mid,1,0,0,0,371,15,South,Agent,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.4378,0,1
615,68,F,Low,0,0,1,0,820,7,North,Online,1,Disability,380,25,60,Med,1,0,0,0.38,0,0.1895,0,0
615,68,F,Low,0,0,1,0,820,7,North,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.2643,0,0
615,68,F,Low,0,0,1,0,820,7,North,Online,1,Travel,95,18,60,Low,0,0,0,0.55,0,0.3465,0,1
615,68,F,Low,0,0,1,0,820,7,North,Online,1,Home,510,21,70,Med,1,0,1,0.65,1,0.4121,0,1
615,68,F,Low,0,0,1,0,820,7,North,Online,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.4166,0,1
615,68,F,Low,0,0,1,0,820,7,North,Online,1,Health,320,18,70,Med,1,0,0,0.85,1,0.665,1,2
615,68,F,Low,0,0,1,0,820,7,North,Online,1,Life,450,18,65,High,2,0,0,0.72,0,0.3023,0,1
616,60,M,Mid,1,2,0,1,665,6,North,Agent,3,Life,450,18,65,High,2,0,0,0.72,1,0.7269,1,3
616,60,M,Mid,1,2,0,1,665,6,North,Agent,3,Health,320,18,70,Med,1,0,0,0.85,1,0.6895,1,2
616,60,M,Mid,1,2,0,1,665,6,North,Agent,3,Auto,280,18,70,Med,1,1,0,0.78,1,0.5573,1,2
616,60,M,Mid,1,2,0,1,665,6,North,Agent,3,Home,510,21,70,Med,1,0,1,0.65,0,0.4217,0,1
616,60,M,Mid,1,2,0,1,665,6,North,Agent,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.7442,1,3
616,60,M,Mid,1,2,0,1,665,6,North,Agent,3,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6714,1,2
616,60,M,Mid,1,2,0,1,665,6,North,Agent,3,Disability,380,25,60,Med,1,0,0,0.38,1,0.6783,1,2
617,54,F,High,2,1,1,0,393,19,East,Online,3,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6336,1,2
617,54,F,High,2,1,1,0,393,19,East,Online,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.652,1,2
617,54,F,High,2,1,1,0,393,19,East,Online,3,Disability,380,25,60,Med,1,0,0,0.38,1,0.508,0,2
617,54,F,High,2,1,1,0,393,19,East,Online,3,Home,510,21,70,Med,1,0,1,0.65,1,0.6806,1,2
617,54,F,High,2,1,1,0,393,19,East,Online,3,Health,320,18,70,Med,1,0,0,0.85,1,0.8437,1,3
617,54,F,High,2,1,1,0,393,19,East,Online,3,Auto,280,18,70,Med,1,1,0,0.78,0,0.5462,0,2
617,54,F,High,2,1,1,0,393,19,East,Online,3,Life,450,18,65,High,2,0,0,0.72,1,0.8667,1,3
618,29,M,Low,0,2,1,1,672,11,North,Agent,1,Life,450,18,65,High,2,0,0,0.72,1,0.4594,0,1
618,29,M,Low,0,2,1,1,672,11,North,Agent,1,Health,320,18,70,Med,1,0,0,0.85,1,0.6851,1,2
618,29,M,Low,0,2,1,1,672,11,North,Agent,1,Auto,280,18,70,Med,1,1,0,0.78,1,0.765,1,3
618,29,M,Low,0,2,1,1,672,11,North,Agent,1,Home,510,21,70,Med,1,0,1,0.65,1,0.5778,1,2
618,29,M,Low,0,2,1,1,672,11,North,Agent,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.5148,0,2
618,29,M,Low,0,2,1,1,672,11,North,Agent,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.2081,0,0
618,29,M,Low,0,2,1,1,672,11,North,Agent,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.7731,1,3
619,20,M,Mid,1,1,0,0,638,8,South,Online,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.5872,1,2
619,20,M,Mid,1,1,0,0,638,8,South,Online,3,Disability,380,25,60,Med,1,0,0,0.38,0,0.4233,0,1
619,20,M,Mid,1,1,0,0,638,8,South,Online,3,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.2817,0,0
619,20,M,Mid,1,1,0,0,638,8,South,Online,3,Home,510,21,70,Med,1,0,1,0.65,0,0.4113,0,1
619,20,M,Mid,1,1,0,0,638,8,South,Online,3,Auto,280,18,70,Med,1,1,0,0.78,0,0.3581,0,1
619,20,M,Mid,1,1,0,0,638,8,South,Online,3,Health,320,18,70,Med,1,0,0,0.85,1,0.4323,0,1
619,20,M,Mid,1,1,0,0,638,8,South,Online,3,Life,450,18,65,High,2,0,0,0.72,1,0.4441,0,1
620,18,M,High,2,3,1,0,736,13,North,Agent,1,Life,450,18,65,High,2,0,0,0.72,1,0.717,1,3
620,18,M,High,2,3,1,0,736,13,North,Agent,1,Health,320,18,70,Med,1,0,0,0.85,1,0.6873,1,2
620,18,M,High,2,3,1,0,736,13,North,Agent,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.5069,0,2
620,18,M,High,2,3,1,0,736,13,North,Agent,1,Home,510,21,70,Med,1,0,1,0.65,0,0.4665,0,1
620,18,M,High,2,3,1,0,736,13,North,Agent,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.6187,1,2
620,18,M,High,2,3,1,0,736,13,North,Agent,1,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.3806,0,1
620,18,M,High,2,3,1,0,736,13,North,Agent,1,Disability,380,25,60,Med,1,0,0,0.38,0,0.3758,0,1
621,50,F,Mid,1,2,0,0,635,19,West,Online,2,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6912,1,2
621,50,F,Mid,1,2,0,0,635,19,West,Online,2,Travel,95,18,60,Low,0,0,0,0.55,1,0.7429,1,3
621,50,F,Mid,1,2,0,0,635,19,West,Online,2,Disability,380,25,60,Med,1,0,0,0.38,1,0.7761,1,3
621,50,F,Mid,1,2,0,0,635,19,West,Online,2,Home,510,21,70,Med,1,0,1,0.65,0,0.4161,0,1
621,50,F,Mid,1,2,0,0,635,19,West,Online,2,Health,320,18,70,Med,1,0,0,0.85,1,0.7121,1,3
621,50,F,Mid,1,2,0,0,635,19,West,Online,2,Life,450,18,65,High,2,0,0,0.72,1,0.6885,1,2
621,50,F,Mid,1,2,0,0,635,19,West,Online,2,Auto,280,18,70,Med,1,1,0,0.78,0,0.4294,0,1
622,57,M,Low,0,2,1,1,791,0,East,Agent,2,Life,450,18,65,High,2,0,0,0.72,1,0.5474,0,2
622,57,M,Low,0,2,1,1,791,0,East,Agent,2,Health,320,18,70,Med,1,0,0,0.85,1,0.4576,0,1
622,57,M,Low,0,2,1,1,791,0,East,Agent,2,Auto,280,18,70,Med,1,1,0,0.78,1,0.7127,1,3
622,57,M,Low,0,2,1,1,791,0,East,Agent,2,Home,510,21,70,Med,1,0,1,0.65,1,0.6122,1,2
622,57,M,Low,0,2,1,1,791,0,East,Agent,2,Travel,95,18,60,Low,0,0,0,0.55,1,0.4635,0,1
622,57,M,Low,0,2,1,1,791,0,East,Agent,2,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6301,1,2
622,57,M,Low,0,2,1,1,791,0,East,Agent,2,Disability,380,25,60,Med,1,0,0,0.38,1,0.4803,0,1
623,27,F,Low,0,4,0,0,339,9,South,Agent,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.6145,1,2
623,27,F,Low,0,4,0,0,339,9,South,Agent,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.5848,1,2
623,27,F,Low,0,4,0,0,339,9,South,Agent,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.3273,0,1
623,27,F,Low,0,4,0,0,339,9,South,Agent,0,Home,510,21,70,Med,1,0,1,0.65,0,0.1333,0,0
623,27,F,Low,0,4,0,0,339,9,South,Agent,0,Health,320,18,70,Med,1,0,0,0.85,1,0.5118,0,2
623,27,F,Low,0,4,0,0,339,9,South,Agent,0,Life,450,18,65,High,2,0,0,0.72,1,0.5476,0,2
623,27,F,Low,0,4,0,0,339,9,South,Agent,0,Auto,280,18,70,Med,1,1,0,0.78,0,0.221,0,0
624,60,F,Low,0,2,1,1,658,16,North,Online,0,Life,450,18,65,High,2,0,0,0.72,1,0.8549,1,3
624,60,F,Low,0,2,1,1,658,16,North,Online,0,Health,320,18,70,Med,1,0,0,0.85,1,0.6373,1,2
624,60,F,Low,0,2,1,1,658,16,North,Online,0,Auto,280,18,70,Med,1,1,0,0.78,1,0.4689,0,1
624,60,F,Low,0,2,1,1,658,16,North,Online,0,Home,510,21,70,Med,1,0,1,0.65,1,0.7304,1,3
624,60,F,Low,0,2,1,1,658,16,North,Online,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.5622,1,2
624,60,F,Low,0,2,1,1,658,16,North,Online,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.4881,0,1
624,60,F,Low,0,2,1,1,658,16,North,Online,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.6036,1,2
625,61,F,Mid,1,1,1,1,553,16,West,Online,0,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.4826,0,1
625,61,F,Mid,1,1,1,1,553,16,West,Online,0,Disability,380,25,60,Med,1,0,0,0.38,0,0.3573,0,1
625,61,F,Mid,1,1,1,1,553,16,West,Online,0,Travel,95,18,60,Low,0,0,0,0.55,0,0.4188,0,1
625,61,F,Mid,1,1,1,1,553,16,West,Online,0,Home,510,21,70,Med,1,0,1,0.65,1,0.4499,0,1
625,61,F,Mid,1,1,1,1,553,16,West,Online,0,Auto,280,18,70,Med,1,1,0,0.78,1,0.6282,1,2
625,61,F,Mid,1,1,1,1,553,16,West,Online,0,Health,320,18,70,Med,1,0,0,0.85,1,0.643,1,2
625,61,F,Mid,1,1,1,1,553,16,West,Online,0,Life,450,18,65,High,2,0,0,0.72,1,0.7938,1,3
626,46,F,Mid,1,4,1,1,697,16,South,Online,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6513,1,2
626,46,F,Mid,1,4,1,1,697,16,South,Online,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.6784,1,2
626,46,F,Mid,1,4,1,1,697,16,South,Online,0,Home,510,21,70,Med,1,0,1,0.65,1,0.4254,0,1
626,46,F,Mid,1,4,1,1,697,16,South,Online,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.74,1,3
626,46,F,Mid,1,4,1,1,697,16,South,Online,0,Health,320,18,70,Med,1,0,0,0.85,1,0.7507,1,3
626,46,F,Mid,1,4,1,1,697,16,South,Online,0,Life,450,18,65,High,2,0,0,0.72,1,0.7351,1,3
626,46,F,Mid,1,4,1,1,697,16,South,Online,0,Auto,280,18,70,Med,1,1,0,0.78,1,0.6067,1,2
627,30,M,Low,0,2,0,0,469,3,North,Agent,1,Life,450,18,65,High,2,0,0,0.72,1,0.7272,1,3
627,30,M,Low,0,2,0,0,469,3,North,Agent,1,Health,320,18,70,Med,1,0,0,0.85,1,0.593,1,2
627,30,M,Low,0,2,0,0,469,3,North,Agent,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.1031,0,0
627,30,M,Low,0,2,0,0,469,3,North,Agent,1,Home,510,21,70,Med,1,0,1,0.65,0,0.4658,0,1
627,30,M,Low,0,2,0,0,469,3,North,Agent,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.4957,0,1
627,30,M,Low,0,2,0,0,469,3,North,Agent,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.3621,0,1
627,30,M,Low,0,2,0,0,469,3,North,Agent,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.5984,1,2
628,29,F,High,2,2,0,0,810,16,East,Online,2,Travel,95,18,60,Low,0,0,0,0.55,1,0.8474,1,3
628,29,F,High,2,2,0,0,810,16,East,Online,2,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.7955,1,3
628,29,F,High,2,2,0,0,810,16,East,Online,2,Home,510,21,70,Med,1,0,1,0.65,0,0.5224,0,2
628,29,F,High,2,2,0,0,810,16,East,Online,2,Disability,380,25,60,Med,1,0,0,0.38,1,0.762,1,3
628,29,F,High,2,2,0,0,810,16,East,Online,2,Health,320,18,70,Med,1,0,0,0.85,1,0.6923,1,2
628,29,F,High,2,2,0,0,810,16,East,Online,2,Life,450,18,65,High,2,0,0,0.72,1,0.4606,0,1
628,29,F,High,2,2,0,0,810,16,East,Online,2,Auto,280,18,70,Med,1,1,0,0.78,0,0.5803,1,2
629,48,F,Mid,1,3,0,0,559,17,North,Agent,1,Life,450,18,65,High,2,0,0,0.72,1,0.565,1,2
629,48,F,Mid,1,3,0,0,559,17,North,Agent,1,Health,320,18,70,Med,1,0,0,0.85,1,0.7389,1,3
629,48,F,Mid,1,3,0,0,559,17,North,Agent,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.3474,0,1
629,48,F,Mid,1,3,0,0,559,17,North,Agent,1,Home,510,21,70,Med,1,0,1,0.65,0,0.5138,0,2
629,48,F,Mid,1,3,0,0,559,17,North,Agent,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.5063,0,2
629,48,F,Mid,1,3,0,0,559,17,North,Agent,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.5956,1,2
629,48,F,Mid,1,3,0,0,559,17,North,Agent,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.4102,0,1
630,63,M,Low,0,2,1,1,758,19,South,Online,3,Disability,380,25,60,Med,1,0,0,0.38,0,0.5641,1,2
630,63,M,Low,0,2,1,1,758,19,South,Online,3,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.3654,0,1
630,63,M,Low,0,2,1,1,758,19,South,Online,3,Travel,95,18,60,Low,0,0,0,0.55,0,0.4826,0,1
630,63,M,Low,0,2,1,1,758,19,South,Online,3,Home,510,21,70,Med,1,0,1,0.65,1,0.6266,1,2
630,63,M,Low,0,2,1,1,758,19,South,Online,3,Health,320,18,70,Med,1,0,0,0.85,1,0.7154,1,3
630,63,M,Low,0,2,1,1,758,19,South,Online,3,Life,450,18,65,High,2,0,0,0.72,1,0.8283,1,3
630,63,M,Low,0,2,1,1,758,19,South,Online,3,Auto,280,18,70,Med,1,1,0,0.78,1,0.583,1,2
631,19,F,Mid,1,0,0,1,828,1,South,Online,3,Life,450,18,65,High,2,0,0,0.72,1,0.5678,1,2
631,19,F,Mid,1,0,0,1,828,1,South,Online,3,Health,320,18,70,Med,1,0,0,0.85,1,0.7285,1,3
631,19,F,Mid,1,0,0,1,828,1,South,Online,3,Auto,280,18,70,Med,1,1,0,0.78,1,0.5941,1,2
631,19,F,Mid,1,0,0,1,828,1,South,Online,3,Home,510,21,70,Med,1,0,1,0.65,0,0.5302,0,2
631,19,F,Mid,1,0,0,1,828,1,South,Online,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.6036,1,2
631,19,F,Mid,1,0,0,1,828,1,South,Online,3,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.3716,0,1
631,19,F,Mid,1,0,0,1,828,1,South,Online,3,Disability,380,25,60,Med,1,0,0,0.38,0,0.2827,0,0
632,68,M,Mid,1,4,0,0,640,7,South,Online,3,Travel,95,18,60,Low,0,0,0,0.55,0,0.4088,0,1
632,68,M,Mid,1,4,0,0,640,7,South,Online,3,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.6649,1,2
632,68,M,Mid,1,4,0,0,640,7,South,Online,3,Home,510,21,70,Med,1,0,1,0.65,0,0.4703,0,1
632,68,M,Mid,1,4,0,0,640,7,South,Online,3,Disability,380,25,60,Med,1,0,0,0.38,0,0.4935,0,1
632,68,M,Mid,1,4,0,0,640,7,South,Online,3,Health,320,18,70,Med,1,0,0,0.85,1,0.7369,1,3
632,68,M,Mid,1,4,0,0,640,7,South,Online,3,Auto,280,18,70,Med,1,1,0,0.78,0,0.3929,0,1
632,68,M,Mid,1,4,0,0,640,7,South,Online,3,Life,450,18,65,High,2,0,0,0.72,0,0.4625,0,1
633,67,F,Low,0,0,0,1,356,12,West,Online,3,Life,450,18,65,High,2,0,0,0.72,0,0.321,0,1
633,67,F,Low,0,0,0,1,356,12,West,Online,3,Health,320,18,70,Med,1,0,0,0.85,1,0.479,0,1
633,67,F,Low,0,0,0,1,356,12,West,Online,3,Auto,280,18,70,Med,1,1,0,0.78,1,0.6352,1,2
633,67,F,Low,0,0,0,1,356,12,West,Online,3,Home,510,21,70,Med,1,0,1,0.65,0,0.2878,0,0
633,67,F,Low,0,0,0,1,356,12,West,Online,3,Travel,95,18,60,Low,0,0,0,0.55,0,0.2726,0,0
633,67,F,Low,0,0,0,1,356,12,West,Online,3,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.2542,0,0
633,67,F,Low,0,0,0,1,356,12,West,Online,3,Disability,380,25,60,Med,1,0,0,0.38,0,0.1804,0,0
634,52,M,Low,0,4,0,0,517,19,North,Agent,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.5221,0,2
634,52,M,Low,0,4,0,0,517,19,North,Agent,3,Disability,380,25,60,Med,1,0,0,0.38,1,0.503,0,2
634,52,M,Low,0,4,0,0,517,19,North,Agent,3,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.4323,0,1
634,52,M,Low,0,4,0,0,517,19,North,Agent,3,Home,510,21,70,Med,1,0,1,0.65,0,0.4014,0,1
634,52,M,Low,0,4,0,0,517,19,North,Agent,3,Auto,280,18,70,Med,1,1,0,0.78,0,0.4438,0,1
634,52,M,Low,0,4,0,0,517,19,North,Agent,3,Health,320,18,70,Med,1,0,0,0.85,1,0.7279,1,3
634,52,M,Low,0,4,0,0,517,19,North,Agent,3,Life,450,18,65,High,2,0,0,0.72,1,0.7924,1,3
635,40,F,High,2,3,0,0,763,14,North,Branch,2,Life,450,18,65,High,2,0,0,0.72,1,0.8374,1,3
635,40,F,High,2,3,0,0,763,14,North,Branch,2,Health,320,18,70,Med,1,0,0,0.85,1,0.7067,1,3
635,40,F,High,2,3,0,0,763,14,North,Branch,2,Auto,280,18,70,Med,1,1,0,0.78,0,0.69,1,2
635,40,F,High,2,3,0,0,763,14,North,Branch,2,Home,510,21,70,Med,1,0,1,0.65,0,0.5164,0,2
635,40,F,High,2,3,0,0,763,14,North,Branch,2,Travel,95,18,60,Low,0,0,0,0.55,1,0.6195,1,2
635,40,F,High,2,3,0,0,763,14,North,Branch,2,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6123,1,2
635,40,F,High,2,3,0,0,763,14,North,Branch,2,Disability,380,25,60,Med,1,0,0,0.38,1,0.7419,1,3
636,34,M,Mid,1,2,0,0,546,19,North,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.5863,1,2
636,34,M,Mid,1,2,0,0,546,19,North,Online,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.6321,1,2
636,34,M,Mid,1,2,0,0,546,19,North,Online,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.6126,1,2
636,34,M,Mid,1,2,0,0,546,19,North,Online,1,Home,510,21,70,Med,1,0,1,0.65,0,0.4675,0,1
636,34,M,Mid,1,2,0,0,546,19,North,Online,1,Health,320,18,70,Med,1,0,0,0.85,1,0.5219,0,2
636,34,M,Mid,1,2,0,0,546,19,North,Online,1,Life,450,18,65,High,2,0,0,0.72,1,0.4047,0,1
636,34,M,Mid,1,2,0,0,546,19,North,Online,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.344,0,1
637,43,F,Mid,1,2,0,0,672,8,East,Agent,3,Life,450,18,65,High,2,0,0,0.72,1,0.744,1,3
637,43,F,Mid,1,2,0,0,672,8,East,Agent,3,Health,320,18,70,Med,1,0,0,0.85,1,0.6332,1,2
637,43,F,Mid,1,2,0,0,672,8,East,Agent,3,Auto,280,18,70,Med,1,1,0,0.78,0,0.2992,0,0
637,43,F,Mid,1,2,0,0,672,8,East,Agent,3,Home,510,21,70,Med,1,0,1,0.65,0,0.4409,0,1
637,43,F,Mid,1,2,0,0,672,8,East,Agent,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.4953,0,1
